slice,ticker,date,time,expiry,tenor_years,forward_raw,forward_dea,forward_shift_bp,implied_carry,corrected_quotes,median_eep_call_bp,median_eep_put_bp,max_eep_bp,rounds,skipped_floor,max_forward_shift_bp
daily,SPY,2026-08-24,1538,2027-12-17,1.3150684932,799.0488587896,803.1801705338,51.7028677128,0.0029505862,264,0.3624027026,94.3099523564,503.6642499693,2,0,60.2415991391
daily,SPY,2026-08-24,1538,2028-01-21,1.4109589041,800.6674726254,805.4908215184,60.2415991391,0.0037029505,270,0.4072275180,98.7183433049,534.2419121382,2,0,60.2415991391
daily,SPY,2026-08-25,1530,2026-08-26,0.0027397260,765.2299201708,765.2320088665,0.0272950080,0.0034907613,92,0.0058843838,0.8784330396,0.9861798240,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-08-27,0.0054794521,765.2902674934,765.3001105723,0.1286188963,0.0044241098,57,0.0235626523,0.3193547465,1.1552914994,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-08-28,0.0082191781,765.4801493064,765.5021340338,0.2872017972,-0.0165508042,102,0.0158107259,2.8527598071,3.5286737414,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-08-31,0.0164383562,765.5647293401,765.5930651138,0.3701290374,0.0034184335,123,0.0184813157,3.2530641282,6.9294761405,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-01,0.0191780822,765.6604791239,765.6992392618,0.5062314032,0.0011048903,131,0.0190786424,6.0090561311,7.6094611530,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-02,0.0219178082,765.7297759824,765.7749793347,0.5903303455,0.0011838413,133,0.0235022527,4.2426352757,8.2127873112,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-03,0.0246575342,765.8098226435,765.8623572594,0.6860008096,0.0006293676,140,0.0239983290,4.4450651618,8.9019488287,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-04,0.0273972603,766.0861253903,766.1541366099,0.8877751114,-0.0095528305,210,0.0382011814,9.0606559919,11.4523638013,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-08,0.0383561644,766.3446986753,766.4080055897,0.8260892848,-0.0046497361,34,0.0431920894,3.1906806238,11.3347061845,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-11,0.0465753425,766.5910407154,766.7092833443,1.5424473105,-0.0055902078,191,0.0320243559,4.5411878430,15.3274205674,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-18,0.0657534247,766.1478523671,766.2181667993,0.9177658328,0.0168215205,268,0.0606004091,2.4638680845,14.7451188998,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-25,0.0849315068,766.0132510932,766.0740926379,0.7942623014,0.0237815758,210,0.0971187159,2.1181178759,13.1591034639,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-09-30,0.0986301370,766.1492749916,766.2216635712,0.9448364955,0.0237262256,325,0.0859014637,1.8216777034,13.6832993405,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-10-02,0.1041095890,766.4657517814,766.5635542900,1.2760192926,0.0201632626,204,0.0892238866,2.8230937917,17.3816220053,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-10-16,0.1424657534,767.6341434801,767.8348512453,2.6146279043,0.0132947467,240,0.1273083822,2.6702179015,31.5985107455,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-10-30,0.1808219178,768.9017332901,769.2197775824,4.1363451085,0.0087570245,317,0.1074569315,1.9575208276,35.5299730663,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-11-20,0.2383561644,770.6364084567,771.1288632813,6.3902356434,0.0058404050,115,0.1373289810,12.9115039270,58.0240113608,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-11-30,0.2657534247,771.3194304465,771.8830539159,7.3072639836,0.0056437627,392,0.1512302847,1.5262830283,55.8134475871,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-12-18,0.3150684932,772.4553617377,773.1392970035,8.8540425721,0.0057769876,129,0.1213594945,9.2358878230,74.7571805980,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2026-12-31,0.3506849315,772.6281243449,773.3134066375,8.8694971230,0.0085881420,253,0.1696696794,1.4765394611,69.7124007383,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-01-15,0.3917808219,774.1383993162,774.9884903881,10.9811252436,0.0063746036,184,0.1709812130,68.5347805289,156.6745766894,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-01-29,0.4301369863,775.3626399938,776.3640659766,12.9155820930,0.0052624578,270,0.2837761296,4.7645490080,87.4779874971,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-03-19,0.5643835616,779.1509156963,780.8125398783,21.3260890609,0.0035053336,211,0.2186478768,63.9532779834,226.7582173921,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-03-31,0.5972602740,779.4552533511,781.1138694613,21.2791703328,0.0049122756,286,0.1992135797,2.4562917012,127.9793561930,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-06-17,0.8109589041,786.3201426232,788.6269749921,29.3370631621,0.0025654879,233,0.2399325117,57.6892609894,318.9339531948,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-06-30,0.8465753425,786.4620958983,788.8106585636,29.8623757909,0.0038990006,295,0.4264809721,16.2922663184,181.0866812684,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-09-17,1.0630136986,793.5085177559,796.7519665114,40.8747818446,0.0021716091,251,0.3513611793,73.1306130295,411.1151648154,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2027-12-17,1.3123287671,799.8930979378,804.0565629389,52.0502678648,0.0031407110,267,0.3371514886,92.5376082923,501.3075078255,2,0,55.7351164677
daily,SPY,2026-08-25,1530,2028-01-21,1.4082191781,801.8643053965,806.3335054418,55.7351164677,0.0039065561,270,0.3537580150,97.0346389959,532.2702235374,2,0,55.7351164677
daily,SPY,2026-08-26,1530,2026-08-27,0.0027397260,766.9502021647,766.9520548536,0.0241565724,0.0130648766,99,0.0123108919,0.1842747632,0.6519754857,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-08-28,0.0054794521,767.1454447855,767.1579202130,0.1626214110,-0.0235280933,98,0.0182631309,1.0865287181,1.8892510679,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-08-31,0.0136986301,767.2251166577,767.2415844958,0.2146415409,0.0053314827,110,0.0305345814,1.5861449897,2.9200437290,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-01,0.0164383562,767.2901804399,767.3154719491,0.3296211758,0.0048912907,119,0.0250664214,1.9491923132,3.2350796471,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-02,0.0191780822,767.3667168608,767.3905730395,0.3108836774,0.0044948868,123,0.0315626115,2.3181079825,3.9533200913,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-03,0.0219178082,767.4403650657,767.4779800182,0.4901351836,0.0034664551,125,0.0409422818,2.6961577149,4.5014799597,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-04,0.0246575342,767.7356860895,767.7945931862,0.7672835561,-0.0094415813,196,0.0444744901,4.8368467621,7.2635552300,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-08,0.0356164384,767.8688637495,767.9559750596,1.1344555585,-0.0007945058,144,0.0527655965,4.0457625781,8.4247841454,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-09,0.0383561644,768.0166266038,768.0570711467,0.5266102515,-0.0014668574,31,0.0163024103,4.2129934557,8.2900717834,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-11,0.0438356164,768.2370501965,768.3489987174,1.4572132507,-0.0052226682,172,0.0519854998,3.5374953207,10.9082777644,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-18,0.0630136986,767.7868739744,767.8502092445,0.8249069139,0.0181884955,257,0.0762198745,2.1575376050,11.5217059548,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-25,0.0821917808,767.6419935404,767.6950842361,0.6916074954,0.0252318644,206,0.0804586884,1.7617696418,8.7631961608,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-09-30,0.0958904110,767.7828319097,767.8477635341,0.8457030000,0.0249139025,305,0.0919626177,1.8507787331,9.3630988004,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-10-02,0.1013698630,768.0992010676,768.1880289741,1.1564639868,0.0212206334,196,0.0868856522,2.5103793089,12.8191120803,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-10-16,0.1397260274,769.2674666929,769.4480427981,2.3473773810,0.0140384409,237,0.1420610585,2.3168238097,26.3202425126,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-10-30,0.1780821918,770.4801977051,770.7760923031,3.8403919904,0.0096673076,315,0.0880519505,1.8020332416,29.9433721128,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-11-20,0.2356164384,772.2855179086,772.7425811850,5.9183199186,0.0061286514,110,0.1516496722,11.6290091495,52.3230286878,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-11-30,0.2630136986,772.8841481953,773.4558127366,7.3965101063,0.0060895789,386,0.1178540924,1.4410751537,49.6245992524,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-12-18,0.3123287671,774.1445799928,774.7908602267,8.3483143924,0.0058230590,127,0.1453563691,8.5881920586,69.4159440203,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2026-12-31,0.3479452055,774.2062656087,774.9578663000,9.7080161272,0.0086641342,245,0.1570020825,1.3013211168,64.3032103169,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-01-15,0.3890410959,775.7157289500,776.6497217489,12.0404004206,0.0063730333,186,0.1479480783,62.6849675804,150.4447580283,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-01-29,0.4273972603,776.3107025327,777.2939033050,12.6650420910,0.0074546222,273,0.2504798587,4.2483187720,77.8030732085,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-03-19,0.5616438356,781.1111846706,782.5200719438,18.0369619689,0.0033392836,207,0.2435154331,65.3004090787,222.3168433365,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-03-31,0.5945205479,780.8054578406,782.0614447807,16.0857858694,0.0063694964,281,0.1860245000,2.2955642705,119.3335422148,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-06-17,0.8082191781,787.7048292865,790.2822208364,32.7202710211,0.0024037881,232,0.2832478987,55.7935894508,312.0909202373,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-06-30,0.8438356164,788.1677099132,790.5594373395,30.3454124830,0.0035878252,291,0.4260951982,15.5352285907,176.3981538646,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-09-17,1.0602739726,794.5230622645,797.6006833582,38.7354532534,0.0028477970,255,0.2515900902,64.5687202045,400.0404339092,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2027-12-17,1.3095890411,800.9307073192,804.8807786479,49.3185152297,0.0034696643,270,0.2899447036,88.6004685809,488.3191752969,2,0,51.5068652888
daily,SPY,2026-08-26,1530,2028-01-21,1.4054794521,803.1703666958,807.3072454839,51.5068652888,0.0039948162,270,0.3364764901,93.2563217556,519.2678492197,2,0,51.5068652888
daily,SPY,2026-08-27,1530,2026-08-28,0.0027397260,770.4051460460,770.4158920178,0.1394846834,-0.0596197037,81,0.0160914740,1.2277344810,1.5369640516,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-08-31,0.0109589041,770.4551892137,770.4654136827,0.1327068621,0.0076839001,101,0.0253973455,1.6844969579,2.4486177189,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-01,0.0136986301,770.5297556729,770.5500283257,0.2631001932,0.0057182605,103,0.0152761817,2.2023734340,3.2917117400,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-02,0.0164383562,770.5897442231,770.6153563199,0.3323700716,0.0059310607,112,0.0158362943,2.2061020694,3.9417185760,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-03,0.0191780822,770.6490173912,770.6899857211,0.5316081513,0.0054541230,115,0.0233864833,2.5747178499,4.5506035617,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-04,0.0219178082,770.9557944467,771.0087207449,0.6865023722,-0.0093505668,192,0.0222441859,5.5470291663,7.6114267711,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-08,0.0328767123,771.0563167261,771.1215176202,0.8456048239,0.0019629934,136,0.0353913070,4.4475370426,8.5888782839,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-09,0.0356164384,771.1401893022,771.2162607556,0.9864802070,0.0012809305,139,0.0376783927,4.1668571870,9.3773019913,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-10,0.0383561644,771.0688248542,771.1387612682,0.9070061150,0.0065193989,31,0.0498883675,3.9784701442,7.1048401757,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-11,0.0410958904,771.4522625007,771.5417118258,1.1594926801,-0.0040977835,169,0.0316169204,4.2482577336,11.4987345320,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-18,0.0602739726,770.9571863191,771.0087611096,0.6689708770,0.0207418051,257,0.0841803669,2.1391355463,10.3721813257,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-25,0.0794520548,770.8174603743,770.8598087043,0.5493950542,0.0273245907,206,0.0983256551,1.4910580492,8.8570107106,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-09-30,0.0931506849,770.9654444382,771.0225489449,0.7406882776,0.0265575143,320,0.1038116577,1.5814574115,9.6013006895,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-10-02,0.0986301370,771.2872461490,771.3592793074,0.9339342604,0.0227238558,202,0.0718887702,2.2028913086,13.2613812079,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-10-09,0.1178082192,771.9190775692,772.0591353071,1.8144095922,0.0173885775,50,0.1560080388,1.4970794310,3.0699962251,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-10-16,0.1369863014,772.5029150090,772.6807050005,2.3014798783,0.0143857227,238,0.1204496238,2.1084460965,27.1947954023,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-10-30,0.1753424658,773.6978882564,773.9994492872,3.8976587032,0.0099496039,311,0.0970567554,1.7164539578,31.0824625258,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-11-20,0.2328767123,775.4281289917,775.9330686725,6.5117534669,0.0064543673,111,0.0908037137,14.7188477750,53.4005523245,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-11-30,0.2602739726,776.1308125153,776.6606072801,6.8261014290,0.0063006014,380,0.1344736390,1.3821929824,51.4701357484,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-12-18,0.3095890411,777.3353589466,777.9643666058,8.0918441698,0.0061354114,122,0.1792739296,8.8865176368,70.2027517550,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2026-12-31,0.3452054795,777.4384461476,778.1275519114,8.8637983785,0.0089682209,246,0.1400954290,1.2055002672,65.2063401254,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-01-15,0.3863013699,778.9783577584,779.8459173400,11.1371461481,0.0065531917,189,0.1383943600,63.2081796775,150.0851859239,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-01-29,0.4246575342,780.0646723919,781.0457703810,12.5771365351,0.0059488033,271,0.2380077951,4.3294433644,81.8103694095,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-03-19,0.5589041096,784.1225660606,785.7306561377,20.5081468988,0.0034781477,209,0.1863713840,62.1335968053,219.9213763267,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-03-31,0.5917808219,784.3341366540,785.8092174954,18.8067912958,0.0053712964,277,0.1888886068,2.2463757442,122.3487309391,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-06-17,0.8054794521,791.3834716332,793.5086915476,26.8544895184,0.0026114372,234,0.2116694737,48.9554514640,313.2036830579,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-06-30,0.8410958904,791.4801641107,793.7431311349,28.5915822886,0.0038686869,293,0.4010174694,13.9705227082,177.1450063994,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-09-17,1.0575342466,798.4130525125,801.5180484062,38.8895933496,0.0022972009,249,0.3493678494,61.8099167227,403.2303095588,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2027-12-17,1.3068493151,804.4793805417,808.5703715816,50.8526525199,0.0033530201,268,0.3355051047,85.3062781463,490.1470084121,2,0,58.9322304031
daily,SPY,2026-08-27,1530,2028-01-21,1.4027397260,806.9007028644,811.6559486777,58.9322304031,0.0033458473,266,0.3810654369,90.8163855589,522.6186104546,2,0,58.9322304031
daily,TSLA,2026-08-14,1530,2026-08-17,0.0082191781,341.3038506520,341.3078438777,0.1169991392,0.0243481042,87,0.0901956462,1.1194631589,2.2131849847,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-08-19,0.0136986301,341.4468632042,341.4667981440,0.5838372512,-0.0042452110,85,0.0614154319,3.9743756291,7.0445922943,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-08-21,0.0191780822,341.5206624765,341.5316597138,0.3220079651,-0.0021247006,118,0.0329767047,8.4209711251,14.3800482558,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-08-24,0.0273972603,341.5766336311,341.5884549735,0.3460817055,0.0037951594,96,0.1115580108,6.4447240415,13.8007194093,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-08-26,0.0328767123,341.7302592817,341.7511236225,0.6105499956,-0.0050121903,92,0.0947410447,9.3718036914,16.8885300766,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-08-28,0.0383561644,341.8668301503,341.9189365792,1.5241732818,-0.0116895056,109,0.1229493386,11.6837530687,25.8310137234,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-09-04,0.0575342466,342.2080550293,342.2966015790,2.5875062962,-0.0143674164,91,0.1700745728,24.0422751409,48.6705279991,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-09-11,0.0767123288,342.3673692695,342.4668468983,2.9055814823,-0.0077976363,87,0.0906939945,24.8679039168,39.5748702553,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-09-18,0.0958904110,342.6916417762,342.7718989546,2.3419648629,-0.0079656786,109,0.3451193408,40.9526800257,73.4324061817,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-09-25,0.1150684932,342.9694739828,343.0782684270,3.1721319961,-0.0081106260,91,0.2510020905,33.2583873640,54.5166574163,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-10-02,0.1342465753,343.1918643780,343.3547583890,4.7464415067,-0.0075141190,92,0.3492983013,33.2500677352,66.8553272255,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-10-16,0.1726027397,343.8501898361,344.0382014879,5.4678362067,-0.0087759981,121,0.2262235704,56.9501078484,125.1424269294,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-11-20,0.2684931507,345.2540620751,345.5673124470,9.0730394318,-0.0080844414,145,0.4372976003,87.5641079700,173.6398615907,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2026-12-18,0.3452054795,346.3934418873,346.8586365016,13.4296599759,-0.0084593768,130,0.4378332852,54.3663716301,214.2765626035,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2027-01-15,0.4219178082,347.5476782675,348.1605479895,17.6341192957,-0.0085382703,100,0.4317365168,92.5260265631,256.7065321561,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2027-02-19,0.5178082192,349.1326703491,349.8231884623,19.7781007564,-0.0087812581,123,0.5928627124,67.1140255492,276.8528415729,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2027-03-19,0.5945205479,350.0918273306,350.9846831468,25.5034749871,-0.0081699991,139,0.6790726813,87.0541001086,348.9566719566,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2027-06-17,0.8410958904,353.9769364497,355.2549342903,36.1039861366,-0.0086707756,118,0.7512434380,113.0599200794,478.7171018505,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2027-09-17,1.0931506849,357.6964937261,359.4739711690,49.6923362159,-0.0081133620,115,0.8847940605,172.9945585905,608.7676929070,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2027-12-17,1.3424657534,361.3422968901,363.7034368762,65.3435815974,-0.0073323070,120,0.8117789173,208.5001867000,740.2927618801,2,0,70.3817830480
daily,TSLA,2026-08-14,1530,2028-01-21,1.4383561644,362.8621079038,365.4159961193,70.3817830480,-0.0072421845,119,0.7550198751,221.8694524056,790.3628784397,2,0,70.3817830480
daily,TSLA,2026-08-17,1530,2026-08-19,0.0054794521,340.5806386664,340.5823998110,0.0517100642,0.0043993278,49,0.0142777004,0.8080330196,2.3941467449,2,0,68.8686804235
daily,TSLA,2026-08-17,1530,2026-08-21,0.0109589041,340.7242637985,340.7282855192,0.1180344671,-0.0179585984,106,0.0383592371,6.9020546754,11.4865241925,2,0,68.8686804235
daily,TSLA,2026-08-17,1530,2026-08-24,0.0191780822,340.7987658929,340.8186760730,0.5842210151,-0.0078762376,87,0.0916702921,5.6028610128,9.5821109619,2,0,68.8686804235
daily,TSLA,2026-08-17,1530,2026-08-26,0.0246575342,340.9235298082,340.9451946408,0.6354748417,-0.0127694894,92,0.0870542932,6.8075434882,11.9570246058,2,0,68.8686804235
daily,TSLA,2026-08-17,1530,2026-08-28,0.0301369863,341.0011410079,341.0293253638,0.8265179370,-0.0117547683,109,0.0949549689,13.5298807118,24.4527884843,2,0,68.8686804235
daily,TSLA,2026-08-17,1530,2026-08-31,0.0383561644,341.1411581471,341.1635998012,0.6578407088,-0.0113906606,32,0.1190771289,5.1837126696,14.9037279527,2,0,68.8686804235
daily,TSLA,2026-08-17,1530,2026-09-04,0.0493150685,341.3822376535,341.4282406824,1.3475519194,-0.0161740977,99,0.1843680013,20.1159872183,39.5342527399,2,0,68.8686804235
